stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
3278,3278,Ridge & 4102 Ridge,STATE HWY 104 & UNNAMED ST,43.215897,-77.738817,,,,
3279,3279,Ridge & 4105 Ridge,STATE HWY 104 & UNNAMED ST,43.21569,-77.738604,,,,
3280,3280,Ridge & 4200 Ridge,STATE HWY 104 & UNNAMED ST,43.216286,-77.742195,,,,
3281,3281,Ridge & 4201 Ridge,STATE HWY 104 & UNNAMED ST,43.216058,-77.741818,,,,
3283,3283,Ridge & 4536 Ridge,STATE HWY 104 & UNNAMED ST,43.217125,-77.749867,,,,
3284,3284,Ridge & 770 Ridge,STATE HWY 104 & JESSIE ST,43.202737,-77.64572,,,,
3286,3286,Ridge & Apollo,,43.207937,-77.684385,,,,
3287,3287,Ridge & Bernice,STATE HWY 104 & BERNICE ST,43.202576,-77.644433,,,,
3288,3288,Ridge & Long Pond,STATE HWY 104 & UNNAMED ST,43.209388,-77.693293,,,,
3289,3289,Ridge & Bonesteel,STATE HWY 104 & BONESTEEL ST,43.203382,-77.651476,,,,
3290,3290,Ridge & Bonesteel,STATE HWY 104 & BONESTEEL ST,43.203201,-77.651823,,,,
3291,3291,Ridge & Cabot,STATE HWY 104 & CABOT RD,43.207803,-77.681741,,,,
3292,3292,Ridge & Cabot,STATE HWY 104 & CABOT RD,43.20751,-77.681997,,,,
3293,3293,Ridge & Carlisle,STATE HWY 104 & CARLISLE ST,43.203116,-77.649155,,,,
3294,3294,Ridge & Carlisle,,43.202943,-77.64925,,,,
3295,3295,Ridge & Corona,,43.205106,-77.666544,,,,
3296,3296,Ridge & Craig Hill,STATE HWY 104 & W CRAIG HILL DR,43.212383,-77.720908,,,,
3297,3297,Ridge & Desmond,STATE HWY 104 & DESMOND ST,43.198464,-77.635076,,,,
3298,3298,Ridge & Desmond,STATE HWY 104 & DESMOND ST,43.198475,-77.634588,,,,
3299,3299,Ridge & Devitt,STATE HWY 104 & DEVITT RD,43.201642,-77.641389,,,,
3300,3300,Ridge & Dewey,STATE HWY 104 & DEWEY AVE,43.200445,-77.638399,,,,
3301,3301,Ridge & 4477 Ridge Doan Dodge,STATE HWY 104 & DEWEY AVE,43.216837,-77.748656,,,,
3303,3303,Ridge & Duxbury,,43.209042,-77.689841,,,,
3304,3304,Ridge & Elm Ridge Ctr Farside,STATE HWY 104 & UNNAMED ST,43.213691,-77.727851,,,,
3305,3305,Ridge & Elm Ridge Ctr,STATE HWY 104 & UNNAMED ST,43.213396,-77.727083,,,,
3306,3306,Ridge & Fairmount,STATE HWY 104 & FAIRMOUNT AVE,43.210565,-77.705534,,,,
3307,3307,Ridge & Fetzner,STATE HWY 104 & COUNTY HWY 152,43.207485,-77.679695,,,,
3308,3308,Ridge & Flower Dale,STATE HWY 104 & FLOWER DALE DR,43.211159,-77.710415,,,,
3309,3309,Ridge & Fox Meadow,STATE HWY 104 & FOX MEADOW RD,43.209943,-77.701619,,,,
3310,3310,Ridge & 3081 Ridge Friendly Rest,STATE HWY 104 & FLOWER DALE DR,43.210936,-77.710873,,,,
3311,3311,Ridge & Glenora,STATE HWY 104 & GLENORA DR,43.203771,-77.657297,,,,
3312,3312,Ridge & Glenora,STATE HWY 104 & GLENORA DR,43.20399,-77.656734,,,,
3313,3313,Ridge & Greece Park Mall,STATE HWY 104 & RIDGEWOOD RD,43.211733,-77.714353,,,,
3314,3314,Ridge & Greenfield,STATE HWY 104 & GREENFIELD RD,43.208728,-77.687564,,,,
3315,3315,Ridge & Harvest,STATE HWY 104 & HARVEST DR,43.210273,-77.703219,,,,
3316,3316,Ridge & Hoover,,43.205827,-77.671183,,,,
3317,3317,Ridge & Kodak Access,,43.204518,-77.662734,,,,
3318,3318,Ridge & Pullman,STATE HWY 104 & MINDER ST,43.195156,-77.629717,,,,
3319,3319,Ridge & Lake,STATE HWY 104 & STATE RTE 940M,43.19529,-77.629372,,,,
3320,3320,Ridge & Latona,STATE HWY 104 & COUNTY HWY 152,43.207101,-77.6793,,,,
3321,3321,Ridge & Laurelhurst,STATE HWY 104 & LAURELHURST RD,43.210988,-77.709036,,,,
3322,3322,Ridge & Long Pond,STATE HWY 104 & COUNTY HWY 261,43.209788,-77.695768,,,,
3323,3323,Ridge & Long Pond,STATE HWY 104 & COUNTY HWY 261,43.210066,-77.695783,,,,
3325,3325,Ridge & Manitou,STATE HWY 104 & STATE HWY 261,43.217453,-77.752503,,,,
3326,3326,Ridge & Mason,STATE HWY 104 & MASON AVE,43.211309,-77.713435,,,,
3327,3327,Ridge & Mayflower,STATE HWY 104 & MAYFLOWER ST,43.201171,-77.64013,,,,
3328,3328,Ridge & Mayflower,STATE HWY 104 & MAYFLOWER ST,43.201101,-77.640718,,,,
3329,3329,Ridge & Needham,STATE HWY 104 & NEEDHAM ST,43.203434,-77.654015,,,,
3330,3330,Ridge & North,STATE HWY 104 & COUNTY HWY 146,43.212381,-77.718578,,,,
3331,3331,Ridge & N Greece,,43.213788,-77.72842,,,,
3332,3332,Ridge & N Greece Ext,,43.214223,-77.731217,,,,
3334,3334,Ridge & Palm,STATE HWY 104 & PALM ST,43.197497,-77.633483,,,,
3335,3335,Ridge & Pennels,STATE HWY 104 & PENNELS DR,43.210679,-77.706475,,,,
3336,3336,Ridge & 2373 Ridge Petco,STATE HWY 104 & UNNAMED ST,43.209041,-77.691481,,,,
3338,3338,Ridge & Primrose,STATE HWY 104 & PRIMROSE ST,43.196809,-77.632326,,,,
3339,3339,Ridge & Ridgecrest,STATE HWY 104 & RIDGECREST RD,43.208153,-77.684018,,,,
3340,3340,Ridge & Ridgemont Country Club,STATE HWY 104 & RIDGECREST RD,43.213631,-77.728599,,,,
3343,3343,Ridge & Ridgemont Plz W Ent,STATE HWY 104 & LAURELHURST RD,43.210581,-77.708003,,,,
3344,3344,Ridge & Standish,,43.208241,-77.685177,,,,
3346,3346,Ridge & Stone,STATE HWY 104 & COUNTY HWY 148,43.205274,-77.665822,,,,
3347,3347,Ridge & Strollis,STATE HWY 104 & STROLLIS RD,43.212725,-77.721339,,,,
3348,3348,Ridge & Tully,STATE HWY 104 & TULLY LN,43.210811,-77.707534,,,,
3349,3349,Ridge & Winston,STATE HWY 104 & WINSTON DR,43.211931,-77.717258,,,,
3350,3350,Ridge & Woodside,,43.199459,-77.636779,,,,
3351,3351,Ridgemont Plaza Pole 9,RIDGEMONT PLZ,43.209946,-77.706863,,,,
3352,3352,Ridgeway & 1020 Ridgeway,RIDGEWAY AVE & PITTSFORD ST,43.193838,-77.658306,,,,
3354,3354,Ridgeway & 671 Ridgeway,RIDGEWAY AVE & LILY ST,43.193826,-77.64808,,,,
3355,3355,Ridgeway & Aster,,43.19401,-77.64512,,,,
3356,3356,Ridgeway & Aster,RIDGEWAY AVE & ASTER ST,43.193812,-77.645506,,,,
3357,3357,Ridgeway & Daisy,,43.193815,-77.64141,,,,
3358,3358,Ridgeway & Dewey,RIDGEWAY AVE & DEWEY AVE,43.193791,-77.639806,,,,
3359,3359,Ridgeway & Dewey,,43.19396,-77.63822,,,,
3360,3360,Ridgeway & Hollywood,RIDGEWAY AVE & HOLLYWOOD ST,43.193843,-77.654979,,,,
3361,3361,Ridgeway & LaGrange,RIDGEWAY AVE & LAGRANGE AVE,43.193845,-77.653387,,,,
3362,3362,Ridgeway & LaGrange,RIDGEWAY AVE & LAGRANGE AVE,43.193967,-77.653115,,,,
3363,3363,Ridgeway & Lake,,43.193786,-77.629464,,,,
3364,3364,Ridgeway & Lily,,43.193989,-77.648533,,,,
3367,3367,Ridgeway & Minder,,43.19383,-77.631393,,,,
3368,3368,Ridgeway & Minder,,43.193848,-77.631368,,,,
3369,3369,Ridgeway & Moose,RIDGEWAY AVE & MOOSE ST,43.19397,-77.651178,,,,
3370,3370,Ridgeway & Perinton,RIDGEWAY AVE & PERINTON ST,43.193985,-77.656409,,,,
3371,3371,Ridgeway & Pittsford,RIDGEWAY AVE & PITTSFORD ST,43.193967,-77.658489,,,,
3372,3372,Ridgeway & Primrose,,43.193838,-77.633149,,,,
3373,3373,Ridgeway & Primrose,RIDGEWAY AVE & PRIMROSE ST,43.193781,-77.632278,,,,
3374,3374,Ridgeway & Ramona,RIDGEWAY AVE & RAMONA ST,43.193988,-77.650104,,,,
3375,3375,Ridgeway & Ramona,RIDGEWAY AVE & RAMONA ST,43.193809,-77.650351,,,,
3376,3376,Ridgeway & Summit Grove,,43.193976,-77.641707,,,,
3377,3377,Ridgeway & Truesdale,RIDGEWAY AVE & TRUESDALE ST,43.193976,-77.654801,,,,
3378,3378,Ridgeway & Westmount,RIDGEWAY AVE & WESTMOUNT ST,43.193808,-77.651315,,,,
3381,3381,Residence Halls,GREENLEAF CT & WARD RD,43.084174,-77.667603,,,,
3382,3382,RIT Colony Manor,COLONY MANOR DR,43.083023,-77.658421,,,,
3383,3383,RIT NTID,LYON CRES & CALKINS RD,43.087999,-77.668685,,,,
3384,3384,RIT Perkins Green,,43.086186,-77.65997,,,,
3385,3385,RIT Gleason Circle,UNNAMED ST & UNNAMED ST,43.083384,-77.676045,,,,
3389,3389,RIT Andrews Mem Dr Riverknoll Apts,KIMBALL DR & UNNAMED ST,43.082778,-77.685,,,,
3398,3398,Scottsville Dollar General,STATE HWY 383 & ROBERT QUIGLEY DR,43.029033,-77.741543,,,,
3400,3400,Rochester & 1613 Rochester,STATE HWY 15A & ZIEGLER DR,42.914679,-77.611454,,,,
3401,3401,Rochester & Gale,STATE HWY 15A & GALE RD,42.922453,-77.611688,,,,
3402,3402,Rochester & Gale,STATE HWY 15A & GALE RD,42.922665,-77.611501,,,,
3403,3403,Rochester & Main,STATE HWY 15A & US HWY 20,42.904987,-77.611794,,,,
3404,3404,Rochester & Main,STATE HWY 15A & US HWY 20,42.90505,-77.611573,,,,
3405,3405,Rochester & Ziegler,STATE HWY 15A & ZIEGLER DR,42.915379,-77.61163,,,,
3406,3406,Rochester General Hosp Main Ent,DRIVEWAY,43.19178,-77.585513,,,,
3408,3408,Rochester Psych Ctr Main Ent,UNNAMED ST & KNAB-TROUTMAN RD,43.124456,-77.610143,,,,
3409,3409,Rochester Psych Ctr Gateway,GATEWAY RD,43.120063,-77.606711,,,,
3410,3410,Rochester Psych Opp Rehab Ctr,UNNAMED ST,43.124438,-77.608525,,,,
3411,3411,Rochester Psych Ctr & Southwood,UNNAMED ST & SOUTHWOOD DR,43.121914,-77.60756,,,,
3413,3413,Rochester Tech Park Building 2,NORTH RD & STATE HWY 261,43.154713,-77.735882,,,,
3414,3414,Rochester Tech Park Building 9 ESL,WALLACE WAY & STATE HWY 261,43.153509,-77.742128,,,,
3415,3415,Rochester Tech Park Building 9,WALLACE WAY & STATE HWY 261,43.153547,-77.744271,,,,
3416,3416,Rogers & Clinton,ROGERS PKWY & CLINTON AVE N,43.206439,-77.612776,,,,
3417,3417,Rogers & Clinton,ROGERS PKWY & CLINTON AVE N,43.206287,-77.612408,,,,
3418,3418,Rogers & Seneca,ROGERS PKWY & COUNTY HWY 259,43.206569,-77.608992,,,,
3419,3419,Roosevelt & Clarkson Parma T L,STATE HWY 18 & BRITTANY LN,43.285314,-77.833705,,,,
3420,3420,Roosevelt & Commercial,ROOSEVELT RD & COUNTY HWY 259,43.116519,-77.498959,,,,
3421,3421,Roosevelt & Fairport,ROOSEVELT RD & STATE HWY 31F,43.109363,-77.502742,,,,
3422,3422,Roosevelt & Fairport,ROOSEVELT RD & STATE HWY 31F,43.109551,-77.502579,,,,
3423,3423,Roosevelt & Filbert,ROOSEVELT RD & W FILBERT ST,43.114513,-77.500133,,,,
3424,3424,Roosevelt & Filbert,ROOSEVELT RD & W FILBERT ST,43.11436,-77.500091,,,,
3425,3425,Roosevelt & Harleston S,ROOSEVELT RD & HARLESTON LN,43.113129,-77.500882,,,,
3426,3426,Roosevelt & Hickory,ROOSEVELT RD & W HICKORY ST,43.112891,-77.500814,,,,
3427,3427,Roosevelt & Locust,ROOSEVELT RD & LOCUST LN,43.111369,-77.501629,,,,
3428,3428,Roosevelt & Locust,ROOSEVELT RD & LOCUST LN,43.111413,-77.501715,,,,
3429,3429,Roosevelt & Walker Lake Ontario,STATE HWY 18 & STATE HWY 260,43.284348,-77.867488,,,,
3430,3430,Roosevelt & Walker Lake Ontario,STATE HWY 18 & STATE HWY 260,43.284182,-77.86621,,,,
3432,3432,Route 19 & Hamlin Ctr,STATE HWY 19 & STATE HWY 18,43.295628,-77.920854,,,,
3433,3433,Route 19 & Hamlin Town Hall,STATE HWY 19 & STATE HWY 18,43.297384,-77.920596,,,,
3442,3442,Route 96 & Eastview Commons Ent,STATE HWY 96 & RAMP,43.034464,-77.444857,,,,
3443,3443,Route 96 & Eastview Commons Ent,STATE HWY 96 & COMMONS BLVD,43.035019,-77.445361,,,,
3444,3444,Routes 5 & 20 & Harper Park,US HWY 20 & HARPER PKWY,42.903993,-77.678809,,,,
3445,3445,Routes 5 & 20 & Harper Park,US HWY 20 & HARPER PKWY,42.903823,-77.678513,,,,
3447,3447,Routes 5 & 20 & Route 15,STATE HWY 15 & US HWY 20,42.909451,-77.706455,,,,
3448,3448,Rue De Vl & 121 Rue De Vl,RUE DE VL & US HWY 20,43.122125,-77.592414,,,,
3449,3449,Rue De Vl & Clinton,VILLE RUE & RUE DE VL,43.122186,-77.593573,,,,
3450,3450,Samuel McCree & Jefferson,,43.146706,-77.628623,,,,
3451,3451,Samuel McCree & Olean,DR SAMUEL MCCREE WAY & OLEAN ST,43.146579,-77.620641,,,,
3452,3452,Samuel McCree & Reynolds,,43.146725,-77.625917,,,,
3453,3453,Samuel McCree & Seward,DR SAMUEL MCCREE WAY & BRONSON CT,43.14667,-77.623171,,,,
3454,3454,Samuel McCree & Seward,DR SAMUEL MCCREE WAY & SEWARD ST,43.146579,-77.623231,,,,
3455,3455,Santee & Curtis,,43.172995,-77.642905,,,,
3456,3456,Santee & Curtis,SANTEE ST & CURTIS ST,43.173228,-77.643082,,,,
3457,3457,Santee & Emerson Pk,SANTEE ST & EMERSON PARK,43.170557,-77.643096,,,,
3458,3458,Santee & Emerson Pk,,43.170407,-77.642926,,,,
3459,3459,Santee & Otis,SANTEE ST & OTIS ST,43.169475,-77.64296,,,,
3460,3460,Santee & Otis,SANTEE ST & OTIS ST,43.169258,-77.643091,,,,
3461,3461,Santee & Villa,,43.171697,-77.643126,,,,
3462,3462,Santee & Villa,,43.171437,-77.642878,,,,
3463,3463,Saratoga & 79 Saratoga,SARATOGA AVE & SMITH ST,43.163673,-77.627795,,,,
3464,3464,Saratoga & Ambrose,SARATOGA AVE & AMBROSE ST,43.165385,-77.629793,,,,
3465,3465,Saratoga & Bloss,SARATOGA AVE & BACKUS ST,43.169644,-77.632993,,,,
3466,3466,Saratoga & Costar,SARATOGA AVE & COSTAR ST,43.168996,-77.632658,,,,
3467,3467,Saratoga & Costar,SARATOGA AVE & COSTAR ST,43.168893,-77.632444,,,,
3468,3468,Saratoga & Jones,SARATOGA AVE & JONES AVE,43.166203,-77.630404,,,,
3469,3469,Saratoga & Jones,SARATOGA AVE & JONES AVE,43.166315,-77.630631,,,,
3470,3470,Saratoga & Lorimer,SARATOGA AVE & LORIMER ST,43.16754,-77.631567,,,,
3471,3471,Saratoga & Lorimer,SARATOGA AVE & LORIMER ST,43.167347,-77.631251,,,,
3472,3472,Saratoga & Lyell,SARATOGA AVE & LYELL AVE,43.164443,-77.628877,,,,
3473,3473,Saratoga & Lyell,SARATOGA AVE & LYELL AVE,43.164828,-77.629524,,,,
3474,3474,Saratoga & Smith,SARATOGA AVE & SMITH ST,43.162564,-77.626341,,,,
3477,3477,Sawyer & 354 Sawyer,SAWYER ST & WELLINGTON AVE,43.135034,-77.642616,,,,
3478,3478,Sawyer & Maxwell,SAWYER ST & MAXWELL AVE,43.135041,-77.64393,,,,
3479,3479,Sawyer & Wellington,SAWYER ST & WELLINGTON AVE,43.135086,-77.640604,,,,
3492,3492,Scottsville W Henrietta & Countess,SCOTTSVILLE W HENRIETTA RD & COUNTESS DR,43.036399,-77.703728,,,,
3493,3493,Scottsville W Henrieta & Fieldstone,SCOTTSVILLE W HENRIETTA RD & FIELDSTONE LN,43.036149,-77.718375,,,,
3494,3494,Second & Park,2ND ST & PARK AVE,43.175465,-77.708328,,,,
3498,3498,Seneca & Bastian,SENECA AVE & BASTIAN ST,43.188861,-77.608607,,,,
3499,3499,Seneca & Daley,COUNTY HWY 259 & DALEY BLVD,43.207273,-77.608469,,,,
3500,3500,Seneca & Nester,SENECA AVE & NESTER ST,43.188798,-77.608444,,,,
3501,3501,Seneca & Norton,SENECA AVE & NORTON ST,43.186622,-77.6085,,,,
3502,3502,Seneca & Rau,SENECA AVE & RAU ST,43.194286,-77.608941,,,,
3503,3503,Seneca & Reliance,SENECA AVE & RELIANCE ST,43.192388,-77.608875,,,,
3504,3504,Seneca & Resolute,SENECA AVE & RESOLUTE ST,43.190421,-77.60854,,,,
3505,3505,Seneca & Resolute,SENECA AVE & NESTER ST,43.190373,-77.608681,,,,
3506,3506,Seneca & Seneca Manor,SENECA AVE & SENECA MANOR DR,43.193418,-77.608919,,,,
3507,3507,Seneca & Seville,COUNTY HWY 259 & SEVILLE DR,43.208498,-77.60862,,,,
3508,3508,Seneca & Seville,COUNTY HWY 259 & SEVILLE DR,43.208329,-77.608462,,,,
3509,3509,Seneca & Titus,COUNTY HWY 259 & COUNTY HWY 91,43.209739,-77.608717,,,,
3510,3510,Seneca Manor & Hudson,SENECA MANOR DR & COUNTY HWY 112,43.193722,-77.600189,,,,
3511,3511,Seneca Manor & Keeler Pk Apts,SENECA MANOR DR & COUNTY HWY 112,43.193977,-77.603195,,,,
3512,3512,Seneca Manor & Keeler Pk Apts,SENECA MANOR DR & RAMP,43.193988,-77.600724,,,,
3513,3513,Seneca Manor & Keeler Pk Apts,SENECA MANOR DR & RAMP,43.194092,-77.601961,,,,
3514,3514,Seneca Manor & Keeler Pk Apts,SENECA MANOR DR & COUNTY HWY 112,43.19395,-77.602252,,,,
3527,3527,Seward & Cottage,SEWARD ST & COTTAGE ST,43.135977,-77.629825,,,,
3528,3528,Shelford & Culver Pky,SHELFORD RD & CULVER PKWY,43.171811,-77.551595,,,,
3535,3535,South & Alexander,SOUTH AVE & ALEXANDER ST,43.146157,-77.605558,,,,
3536,3536,South & Alpine,SOUTH AVE & ALPINE ST,43.133045,-77.608101,,,,
3537,3537,South & Averill,SOUTH AVE & AVERILL AVE,43.144087,-77.60506,,,,
3538,3538,South & Averill,SOUTH AVE & AVERILL AVE,43.144155,-77.604873,,,,
3539,3539,South & Bellevue,SOUTH AVE & BELLEVUE DR,43.135226,-77.60777,,,,
3540,3540,South & Bellevue,SOUTH AVE & BELLEVUE DR,43.135366,-77.607616,,,,
3542,3542,South & Broad,,43.155687,-77.608548,,,,
3543,3543,South & Byron,SOUTH AVE & STATE HWY 15,43.148552,-77.606071,,,,
3544,3544,South & Caroline,,43.140413,-77.604941,,,,
3545,3545,South & Cedar,STATE HWY 18 & CEDAR TER,43.282091,-77.79128,,,,
3546,3546,South & Comfort,SOUTH AVE & COMFORT ST,43.147155,-77.605675,,,,
3547,3547,South & Comfort,SOUTH AVE & COMFORT ST,43.147354,-77.605944,,,,
3548,3548,South & Court,STATE HWY 31 & COMFORT ST,43.154085,-77.607867,,,,
3549,3549,South & Cypress,SOUTH AVE & CYPRESS ST,43.139879,-77.605486,,,,
3550,3550,South & Elmwood,SOUTH AVE & UNNAMED ST,43.12509,-77.61429,,,,
3551,3551,South & Elmwood,SOUTH AVE & ELMWOOD AVE,43.124654,-77.614283,,,,
3554,3554,South & Gregory,SOUTH AVE & FORT HILL TER,43.141739,-77.604262,,,,
3555,3555,South & Gregory,SOUTH AVE & GREGORY ST,43.142094,-77.604504,,,,
3556,3556,South & Hamilton,SOUTH AVE & HAMILTON ST,43.145114,-77.605296,,,,
3557,3557,South & Hamilton,SOUTH AVE & HAMILTON ST,43.144898,-77.6051,,,,
3558,3558,South & Hickory,SOUTH AVE & HICKORY ST,43.143099,-77.604779,,,,
3559,3559,South & Highland,SOUTH AVE & HIGHLAND AVE,43.130248,-77.610963,,,,
3560,3560,South & Highland,SOUTH AVE & HIGHLAND AVE,43.129968,-77.610908,,,,
3562,3562,South & Langslow,SOUTH AVE & LANGSLOW ST,43.12622,-77.613413,,,,
3563,3563,South & Langslow,SOUTH AVE & LANGSLOW ST,43.126595,-77.61339,,,,
3564,3564,South & Linden,SOUTH AVE & LINDEN ST,43.138729,-77.605942,,,,
3565,3565,South & Linden,SOUTH AVE & LINDEN ST,43.138992,-77.605971,,,,
3566,3566,South & Mt Hope,SOUTH AVE & STATE HWY 15,43.148451,-77.606237,,,,
3567,3567,South & Overlook,STATE HWY 18 & OVERLOOK DR,43.283148,-77.791507,,,,
3568,3568,South & Pavilion,SOUTH AVE & PAVILION ST,43.131115,-77.610303,,,,
3569,3569,South & Reservoir,SOUTH AVE & RESERVOIR AVE,43.131654,-77.609721,,,,
3570,3570,South & Reservoir,SOUTH AVE & RESERVOIR AVE,43.131904,-77.609688,,,,
3571,3571,South & Robinson,SOUTH AVE & ROBINSON DR,43.133237,-77.608264,,,,
3572,3572,South & Rockingham,SOUTH AVE & ROCKINGHAM ST,43.13673,-77.607057,,,,
3573,3573,South & Rockingham,SOUTH AVE & ROCKINGHAM ST,43.137094,-77.607057,,,,
3574,3574,South & Sanford,SOUTH AVE & SANFORD ST,43.140818,-77.604965,,,,
3577,3577,South & Stewart,SOUTH AVE & STEWART ST,43.127462,-77.612608,,,,
3578,3578,South & Village II,STATE HWY 18 & VILLAGE II DR,43.285641,-77.791411,,,,
3579,3579,South & Village II,STATE HWY 18 & VILLAGE II DR,43.285751,-77.791574,,,,
3580,3580,South & Wall,SOUTH AVE & WALL ST,43.128671,-77.611773,,,,
3581,3581,South & Wall,SOUTH AVE & WALL ST,43.128963,-77.611841,,,,
3582,3582,Southtowne Plaza - Planet Fitness,SOUTH TOWNE PLZ,43.088228,-77.644389,,,,
3583,3583,Spencerport & 500 Spencerport,STATE HWY 31 & EZIO DR,43.169871,-77.702733,,,,
3584,3584,Spencerport & 728 Spencerport,STATE HWY 31 & POPLAR GARDEN LN,43.170868,-77.707309,,,,
3585,3585,Spencerport & 93 Spencerport,STATE HWY 31 & POPLAR GARDEN LN,43.165609,-77.692855,,,,
3586,3586,Spencerport & Baier,STATE HWY 31 & BAIER DR,43.16655,-77.695319,,,,
3587,3587,Spencerport & Charlene,STATE HWY 31 & CHARLENE DR,43.17346,-77.718949,,,,
3588,3588,Spencerport & Charlene,STATE HWY 31 & CHARLENE DR,43.17337,-77.719282,,,,
3589,3589,Spencerport & Country Gables,STATE HWY 31 & COUNTRY GABLES DR,43.172952,-77.717451,,,,
3590,3590,Spencerport & Cross Gates,STATE HWY 31 & CROSS GATES RD,43.174617,-77.737755,,,,
3591,3591,Spencerport & Dunn Tower,STATE HWY 31 & DUNN TOWER DR,43.167574,-77.697095,,,,
3592,3592,Spencerport & Elmgrove,STATE HWY 31 & STATE HWY 386,43.174731,-77.733268,,,,
3593,3593,Spencerport & Elmgrove,STATE HWY 31 & STATE HWY 386,43.174669,-77.732452,,,,
3594,3594,Spencerport & Gates Manor,STATE HWY 31 & GATES MANOR DR,43.171081,-77.709102,,,,
3596,3596,Spencerport & Gateway Ent,STATE HWY 31,43.168246,-77.698951,,,,
3597,3597,Spencerport & Gillett,COUNTY HWY 177 & COUNTY HWY 210,43.182809,-77.774141,,,,
3598,3598,Spencerport & Gillett,STATE HWY 31 & COUNTY HWY 210,43.181037,-77.773665,,,,
3599,3599,Spencerport & Gillett,COUNTY HWY 177 & COUNTY HWY 210,43.182979,-77.774141,,,,
3600,3600,Spencerport & Howard,STATE HWY 31 & COUNTY HWY 210,43.165144,-77.692231,,,,
3601,3601,Spencerport & Karen,STATE HWY 31 & KAREN DR,43.176752,-77.747627,,,,
3602,3602,Spencerport & Karen,STATE HWY 31 & KAREN DR,43.176887,-77.747454,,,,
3603,3603,Spencerport & Karl Fuchs,STATE HWY 31 & UNNAMED ST,43.166554,-77.694915,,,,
3604,3604,Spencerport & Lightwood,STATE HWY 31 & LIGHTWOOD LN,43.173051,-77.717093,,,,
3605,3605,Spencerport & Long Pond,STATE HWY 31 & COUNTY HWY 136,43.169583,-77.702058,,,,
3606,3606,Spencerport & Long Pond,STATE HWY 31 & BOWERY ST,43.169016,-77.700269,,,,
3607,3607,Spencerport & Manitou,STATE HWY 31 & STATE HWY 261,43.178409,-77.753343,,,,
3608,3608,Spencerport & Manitou,STATE HWY 31 & STATE HWY 261,43.178204,-77.753256,,,,
3609,3609,Spencerport & Northampton Pk,STATE HWY 31 & POPLAR GARDEN LN,43.170378,-77.705021,,,,
3610,3610,Spencerport & Northstart Christian,STATE HWY 31,43.16819,-77.698419,,,,
3611,3611,Spencerport & Ostrom,STATE HWY 31 & OSTROM AVE,43.174974,-77.739129,,,,
3612,3612,Spencerport & Sias,COUNTY HWY 177 & SIAS LN,43.185256,-77.778229,,,,
3613,3613,Spencerport & Sias,COUNTY HWY 177 & SIAS LN,43.185291,-77.778563,,,,
3614,3614,Spencerport & Steve,STATE HWY 31 & STEVE DR,43.174207,-77.723005,,,,
3615,3615,Spencerport & Steve,STATE HWY 31 & STEVE DR,43.174315,-77.722684,,,,
3616,3616,Spencerport & Valerie,STATE HWY 31 & VALERIE TRL,43.179077,-77.756288,,,,
3617,3617,Spencerport & Vendome,STATE HWY 31 & VENDOME DR S,43.171812,-77.711614,,,,
3618,3618,Spencerport & Vendome,STATE HWY 31 & VENDOME DR S,43.171714,-77.711935,,,,
3619,3619,Spencerport & Westport Manor Apts,STATE HWY 31 & POPLAR GARDEN LN,43.168668,-77.699899,,,,
3620,3620,Spring & Sackett,SPRING ST & SACKETT RD,42.90607,-77.751766,,,,
3621,3621,St Ann's Main Ent,ST ANNS CIR & SACKETT RD,43.193505,-77.581424,,,,
3622,3622,St Bernards Dr & Back Bldg 4,ST BERNARDS CIR & SACKETT RD,43.209592,-77.628553,,,,
3623,3623,St Bernards Dr & Back Bldg 5,ST BERNARDS CIR & SACKETT RD,43.208526,-77.628874,,,,
3624,3624,St John Fisher Lot M,,43.115426,-77.513108,,,,
3625,3625,St Paul & 1099 St Paul,SAINT PAUL ST & SACKETT RD,43.175448,-77.625082,,,,
3626,3626,St Paul & 1835 St Paul,,43.189485,-77.619468,,,,
3627,3627,St Paul & 2122 St Paul,SAINT PAUL ST & PARKING LOT,43.195226,-77.617889,,,,
3628,3628,St Paul & 2122 St Paul,,43.1951,-77.618039,,,,
3629,3629,St Paul & 3921 St Paul,COUNTY HWY 122 & PARKING LOT,43.226906,-77.599739,,,,
3630,3630,St Paul & 3991 St Paul,COUNTY HWY 122 & PARKING LOT,43.228584,-77.599787,,,,
3631,3631,St Paul & 4004 St Paul,COUNTY HWY 122 & PARKING LOT,43.228589,-77.599644,,,,
3633,3633,St Paul & 4462 St Paul,COUNTY HWY 122 & BRIARCLIFFE RD,43.238029,-77.599389,,,,
3634,3634,St Paul & 4467 St Paul,COUNTY HWY 122 & BRIARCLIFFE RD,43.238248,-77.599607,,,,
3635,3635,St Paul & 5162 St Paul,COUNTY HWY 122 & BRIARCLIFFE RD,43.251912,-77.597794,,,,
3636,3636,St Paul & 5179 St Paul,COUNTY HWY 122 & BRIARCLIFFE RD,43.252467,-77.598028,,,,
3637,3637,St Paul & Amerige,COUNTY HWY 122 & AMERIGE PARK,43.209055,-77.613982,,,,
3638,3638,St Paul & Avenue A,SAINT PAUL ST & AVENUE A W,43.177737,-77.625146,,,,
3639,3639,St Paul & Avenue A,SAINT PAUL ST & AVENUE A W,43.177527,-77.624974,,,,
